CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag
709316433,52,M,2,High School,Single,$60K - $80K,Silver,33,6,1,4,33182.0,1997,31185.0,0.755,1630,43,0.87,0.06,Existing Customer
715659333,43,F,4,High School,Single,$40K - $60K,Blue,36,3,3,2,4902.0,2517,2385.0,0.982,4508,69,0.643,0.513,Existing Customer
721178583,37,F,3,Graduate,Unknown,Unknown,Blue,22,2,3,2,5674.0,0,5674.0,0.906,1096,29,0.526,0.0,Attrited Customer
789563658,64,M,0,College,Single,Less than $40K,Silver,56,5,4,4,12155.0,0,12155.0,0.446,4618,60,0.875,0.0,Existing Customer
709523508,65,F,0,Uneducated,Unknown,Less than $40K,Silver,53,5,1,2,11097.0,0,11097.0,0.648,4836,83,0.566,0.0,Existing Customer
714162033,45,F,3,Post-Graduate,Divorced,Less than $40K,Blue,28,3,4,3,5216.0,1519,3697.0,0.887,3434,49,0.69,0.291,Existing Customer
768972558,43,M,5,High School,Married,$120K +,Blue,37,4,3,4,11099.0,0,11099.0,0.89,3980,77,0.75,0.0,Existing Customer
714462558,44,F,5,Unknown,Married,Unknown,Blue,36,4,2,3,5791.0,0,5791.0,0.645,4556,67,0.861,0.0,Existing Customer
710136258,33,F,2,Graduate,Single,Less than $40K,Blue,24,6,2,3,1806.0,0,1806.0,0.983,2833,43,0.654,0.0,Attrited Customer
713114133,42,F,2,Uneducated,Single,Less than $40K,Blue,23,4,2,3,1443.0,0,1443.0,0.529,2092,38,0.31,0.0,Attrited Customer
716448783,48,F,3,Graduate,Married,$40K - $60K,Blue,39,2,4,3,6235.0,0,6235.0,0.848,1225,34,0.478,0.0,Attrited Customer
721174008,37,M,2,Uneducated,Married,$120K +,Blue,23,4,3,3,7607.0,2170,5437.0,0.377,4495,77,0.674,0.285,Existing Customer
713146683,35,F,1,High School,Unknown,Unknown,Blue,36,2,3,2,4460.0,0,4460.0,0.916,5473,79,0.756,0.0,Existing Customer
819610908,38,M,2,Uneducated,Single,$80K - $120K,Blue,33,1,4,4,32938.0,2089,30849.0,0.72,1137,26,0.238,0.063,Attrited Customer
712489158,36,F,0,Uneducated,Single,Unknown,Blue,18,5,3,2,3667.0,948,2719.0,0.641,2781,59,0.844,0.259,Existing Customer
716149383,62,M,0,Graduate,Married,$60K - $80K,Blue,36,6,3,3,3674.0,895,2779.0,0.658,1703,48,0.371,0.244,Existing Customer
714037308,54,M,2,High School,Married,$60K - $80K,Blue,50,3,1,3,2210.0,1002,1208.0,0.938,4798,86,0.654,0.453,Existing Customer
720724008,43,M,2,Graduate,Single,$80K - $120K,Blue,36,4,1,4,13430.0,2356,11074.0,0.718,3717,67,0.675,0.175,Existing Customer
758824608,47,M,4,Uneducated,Married,$80K - $120K,Blue,40,5,2,4,21148.0,1746,19402.0,0.853,3370,69,0.769,0.083,Existing Customer
787578183,36,M,3,High School,Single,$80K - $120K,Blue,28,5,3,2,1438.3,0,1438.3,1.041,3204,68,0.838,0.0,Existing Customer
792098883,37,M,2,Doctorate,Single,$120K +,Blue,31,2,1,3,2360.0,1204,1156.0,0.539,3696,82,0.822,0.51,Existing Customer
716452083,56,F,4,Unknown,Married,Less than $40K,Blue,46,5,3,2,4271.0,1150,3121.0,1.064,2052,50,0.724,0.269,Existing Customer
717182883,33,F,1,High School,Married,Unknown,Blue,36,3,2,2,2279.0,1432,847.0,0.855,4169,74,0.947,0.628,Existing Customer
709836258,45,F,4,Graduate,Married,Less than $40K,Blue,41,5,1,2,1927.0,1337,590.0,0.667,5127,81,0.653,0.694,Existing Customer
783561558,57,M,4,Post-Graduate,Married,$120K +,Blue,51,4,2,3,16952.0,0,16952.0,0.709,1918,61,0.649,0.0,Existing Customer
808681158,57,M,0,Graduate,Married,$80K - $120K,Blue,52,4,6,4,2564.0,2379,185.0,0.358,1343,35,0.296,0.928,Existing Customer
717273333,49,M,5,College,Married,$80K - $120K,Blue,37,3,2,2,29219.0,0,29219.0,0.77,4575,84,0.68,0.0,Existing Customer
806428908,60,F,1,Graduate,Single,Unknown,Blue,55,3,3,3,13397.0,0,13397.0,0.814,5049,75,0.63,0.0,Existing Customer
770871708,62,M,0,Graduate,Married,$40K - $60K,Blue,48,5,1,5,2591.0,0,2591.0,0.601,2123,56,0.697,0.0,Existing Customer
711224733,32,M,0,High School,Married,$120K +,Blue,27,3,3,4,22382.0,0,22382.0,0.418,695,10,0.25,0.0,Attrited Customer
713750583,55,F,1,College,Unknown,Less than $40K,Blue,36,4,2,4,1928.0,1125,803.0,0.911,2190,30,0.667,0.584,Existing Customer
710633808,26,M,0,Graduate,Single,$60K - $80K,Blue,13,3,3,3,7102.0,0,7102.0,0.537,2411,41,0.281,0.0,Existing Customer
711854808,41,M,3,High School,Married,$120K +,Blue,32,2,2,1,34516.0,0,34516.0,0.965,4734,57,0.541,0.0,Attrited Customer
720147633,61,M,1,Unknown,Single,$40K - $60K,Blue,47,3,2,2,11915.0,1631,10284.0,0.748,1956,63,0.537,0.137,Existing Customer
718632933,58,F,1,College,Single,Less than $40K,Blue,46,1,5,1,1552.0,0,1552.0,0.762,4731,71,0.651,0.0,Existing Customer
718468158,38,M,1,Uneducated,Married,$60K - $80K,Blue,25,6,2,3,9303.0,1599,7704.0,1.408,2261,37,0.542,0.172,Existing Customer
770705208,44,F,2,Unknown,Single,Less than $40K,Gold,30,1,3,3,15365.0,630,14735.0,0.807,7890,91,0.685,0.041,Existing Customer
787464408,53,M,2,Uneducated,Single,$60K - $80K,Blue,40,5,2,2,19116.0,0,19116.0,0.656,1184,29,0.611,0.0,Existing Customer
751487358,39,F,3,Graduate,Married,Less than $40K,Blue,32,5,6,3,3221.0,0,3221.0,0.678,1765,40,0.6,0.0,Existing Customer
714267858,44,F,2,High School,Single,Unknown,Blue,37,6,2,1,4559.0,1680,2879.0,0.628,4934,76,0.949,0.369,Existing Customer
712777233,65,M,0,Graduate,Single,Unknown,Blue,48,1,4,3,1671.0,0,1671.0,0.725,2701,51,0.889,0.0,Attrited Customer
708653958,38,M,3,College,Married,$60K - $80K,Blue,36,5,2,2,6114.0,1461,4653.0,0.772,2608,36,0.385,0.239,Attrited Customer
714500883,44,F,3,Graduate,Married,Unknown,Blue,36,4,2,3,21242.0,819,20423.0,0.499,1283,37,0.542,0.039,Existing Customer
812449758,43,M,3,High School,Single,$60K - $80K,Blue,38,2,3,2,12254.0,0,12254.0,0.705,2129,42,0.355,0.0,Attrited Customer
718171308,44,F,3,Graduate,Married,Less than $40K,Blue,36,6,3,4,1984.0,0,1984.0,0.89,2506,46,0.643,0.0,Attrited Customer
721194858,48,M,4,Graduate,Unknown,$80K - $120K,Blue,40,6,2,2,4438.0,2472,1966.0,0.69,1725,60,0.622,0.557,Existing Customer
711208083,40,F,4,Unknown,Married,Less than $40K,Blue,30,6,3,2,2925.0,1447,1478.0,0.563,4455,77,0.604,0.495,Existing Customer
815830083,53,F,3,Uneducated,Single,Less than $40K,Blue,48,6,2,1,1953.0,1215,738.0,0.667,4253,72,0.8,0.622,Existing Customer
808796208,54,F,2,Unknown,Divorced,$40K - $60K,Blue,49,5,3,2,5476.0,2517,2959.0,0.967,1532,44,0.692,0.46,Existing Customer
714100008,47,F,2,College,Married,Less than $40K,Blue,36,6,2,3,5667.0,2517,3150.0,0.684,2176,38,0.267,0.444,Attrited Customer
778781508,44,F,2,High School,Married,Unknown,Blue,32,4,3,3,8477.0,2517,5960.0,0.717,2455,41,0.64,0.297,Attrited Customer
711711483,61,M,0,High School,Married,$80K - $120K,Blue,50,4,1,3,2800.0,2448,352.0,0.549,1433,40,0.481,0.874,Existing Customer
717704433,48,F,4,Unknown,Single,Unknown,Blue,37,1,2,1,3829.0,836,2993.0,0.731,4313,85,0.545,0.218,Existing Customer
718805733,39,F,2,Graduate,Single,$40K - $60K,Blue,28,3,1,1,7093.0,2517,4576.0,0.745,13937,120,0.846,0.355,Existing Customer
717022533,43,F,2,Post-Graduate,Single,$40K - $60K,Blue,36,4,1,3,2283.0,0,2283.0,0.899,4088,66,0.886,0.0,Existing Customer
789593058,46,M,5,College,Married,$60K - $80K,Blue,39,3,2,3,24248.0,1020,23228.0,1.19,3311,84,0.75,0.042,Existing Customer
715132758,52,F,2,College,Divorced,$40K - $60K,Gold,43,2,2,3,23981.0,2114,21867.0,0.721,15281,100,0.724,0.088,Existing Customer
751381458,43,F,3,College,Married,Unknown,Blue,36,3,3,4,27175.0,775,26400.0,0.543,3814,72,0.8,0.029,Existing Customer
816864483,39,F,4,Uneducated,Single,$40K - $60K,Blue,34,4,2,2,10264.0,803,9461.0,0.802,4003,74,0.721,0.078,Existing Customer
708848208,52,M,3,Uneducated,Single,$80K - $120K,Blue,40,6,3,2,34516.0,1757,32759.0,0.786,4223,81,0.653,0.051,Existing Customer
708553008,38,F,1,High School,Single,$40K - $60K,Blue,36,1,2,3,2148.0,1103,1045.0,0.602,4711,64,0.882,0.514,Existing Customer
720167508,50,M,3,Uneducated,Single,$80K - $120K,Blue,35,1,2,1,19000.0,2389,16611.0,0.81,7664,74,0.721,0.126,Existing Customer
710962308,57,F,4,High School,Single,Unknown,Blue,36,3,6,3,4396.0,834,3562.0,0.66,4826,88,0.913,0.19,Existing Customer
715360458,45,F,3,Graduate,Divorced,Unknown,Blue,36,2,3,2,12406.0,1980,10426.0,0.791,8113,90,0.5,0.16,Existing Customer
708679383,44,F,2,Unknown,Unknown,Less than $40K,Blue,32,5,1,3,4852.0,1777,3075.0,0.667,1775,55,1.037,0.366,Existing Customer
713907633,43,M,3,College,Unknown,$60K - $80K,Blue,36,2,1,2,5397.0,1265,4132.0,0.676,7791,84,0.615,0.234,Existing Customer
803028858,38,F,2,Graduate,Single,Less than $40K,Blue,32,2,3,3,3775.0,0,3775.0,0.581,2031,36,0.385,0.0,Attrited Customer
815253708,46,F,2,High School,Divorced,Less than $40K,Blue,41,1,2,2,2841.0,1807,1034.0,0.573,4144,73,0.78,0.636,Existing Customer
709274583,40,M,2,High School,Married,$120K +,Blue,27,5,3,1,12248.0,1323,10925.0,0.882,4806,91,0.896,0.108,Existing Customer
710955633,54,F,3,Doctorate,Single,Less than $40K,Blue,42,6,1,0,9256.0,1999,7257.0,0.812,1446,37,0.762,0.216,Existing Customer
717078933,40,F,5,Graduate,Single,Less than $40K,Blue,29,3,2,4,4205.0,2517,1688.0,0.652,4256,69,0.725,0.599,Existing Customer
767114958,65,M,0,Uneducated,Single,Less than $40K,Blue,56,4,2,2,3226.0,2073,1153.0,1.035,3250,70,0.591,0.643,Existing Customer
713095533,44,F,4,High School,Divorced,Less than $40K,Blue,36,5,3,3,2333.0,1485,848.0,0.692,1198,31,0.722,0.637,Existing Customer
721072908,51,M,0,Doctorate,Single,$60K - $80K,Blue,36,6,2,3,3232.0,1346,1886.0,0.697,5102,69,0.643,0.416,Existing Customer
711420258,43,F,4,Unknown,Single,Less than $40K,Blue,36,5,3,2,1438.3,0,1438.3,0.705,4432,71,0.651,0.0,Existing Customer
718183833,30,F,1,Graduate,Single,Less than $40K,Blue,18,4,2,1,1438.3,0,1438.3,0.6,4322,68,0.619,0.0,Existing Customer
714684108,31,M,1,Post-Graduate,Single,$40K - $60K,Blue,24,4,2,4,4169.0,534,3635.0,0.836,8565,70,0.795,0.128,Attrited Customer
717965808,65,M,0,Unknown,Single,$40K - $60K,Blue,54,5,1,4,9383.0,829,8554.0,0.515,5783,73,0.622,0.088,Existing Customer
710292333,44,F,3,High School,Married,Unknown,Blue,36,3,3,4,7772.0,0,7772.0,0.896,2618,52,0.576,0.0,Attrited Customer
809809008,47,F,5,Graduate,Married,Less than $40K,Blue,42,5,1,2,3111.0,1541,1570.0,0.656,4570,68,0.511,0.495,Existing Customer
714970458,39,F,2,High School,Married,$40K - $60K,Blue,29,6,1,1,9173.0,2047,7126.0,1.419,1807,33,0.737,0.223,Existing Customer
778936008,46,F,4,High School,Married,Unknown,Blue,30,3,1,3,5869.0,0,5869.0,0.852,5103,83,0.844,0.0,Existing Customer
788874333,55,M,3,Post-Graduate,Unknown,$120K +,Blue,40,3,1,4,15631.0,1305,14326.0,0.668,4313,67,0.914,0.083,Existing Customer
720786033,55,M,1,College,Single,$80K - $120K,Blue,42,5,2,4,10696.0,1206,9490.0,0.958,2489,38,0.9,0.113,Existing Customer
710798883,52,M,3,Graduate,Single,$60K - $80K,Blue,44,4,2,4,3323.0,2310,1013.0,0.749,1599,47,0.808,0.695,Existing Customer
778137108,43,M,4,High School,Single,$80K - $120K,Blue,37,6,1,2,30503.0,2517,27986.0,0.462,1860,47,0.306,0.083,Existing Customer
710138883,47,F,3,Graduate,Unknown,Less than $40K,Blue,36,5,2,2,8109.0,0,8109.0,0.601,1835,43,0.344,0.0,Attrited Customer
717385083,46,M,3,High School,Married,$120K +,Blue,35,2,2,3,4916.0,1122,3794.0,0.659,4813,87,0.706,0.228,Existing Customer
720326733,55,M,2,Graduate,Single,$120K +,Blue,47,2,3,1,16258.0,865,15393.0,0.623,3761,58,0.657,0.053,Existing Customer
718191483,45,M,3,Graduate,Divorced,$60K - $80K,Blue,35,6,3,2,5065.0,1362,3703.0,0.68,3555,75,0.471,0.269,Existing Customer
712762758,46,M,2,Graduate,Married,$60K - $80K,Blue,34,4,2,0,9451.0,1280,8171.0,0.681,3179,79,0.975,0.135,Existing Customer
794113758,60,M,0,High School,Married,$60K - $80K,Blue,54,6,1,2,9592.0,1968,7624.0,0.61,1821,55,0.447,0.205,Existing Customer
715547058,35,F,0,Graduate,Married,Less than $40K,Blue,36,4,3,4,2089.0,0,2089.0,0.871,2707,51,0.5,0.0,Attrited Customer
720941433,53,F,3,High School,Married,Less than $40K,Blue,41,3,3,2,1547.0,0,1547.0,0.845,2312,43,0.303,0.0,Attrited Customer
715109508,44,F,3,College,Married,Unknown,Blue,36,3,1,4,8729.0,1427,7302.0,0.829,5347,96,0.524,0.163,Existing Customer
712961658,45,F,4,Uneducated,Married,Less than $40K,Blue,32,1,1,1,3335.0,2238,1097.0,0.644,5321,78,0.95,0.671,Existing Customer
711535158,46,F,1,College,Unknown,Unknown,Blue,35,5,3,3,2197.0,461,1736.0,0.636,1955,42,0.448,0.21,Attrited Customer
789983133,31,M,2,Graduate,Unknown,$80K - $120K,Silver,22,2,3,2,34516.0,1780,32736.0,0.839,14185,98,0.69,0.052,Existing Customer
787623858,43,M,2,Uneducated,Divorced,$120K +,Silver,24,4,2,0,34516.0,1938,32578.0,0.426,1215,45,0.406,0.056,Existing Customer
717813558,57,F,3,High School,Single,Unknown,Blue,36,1,4,2,8389.0,1960,6429.0,0.384,1334,38,0.407,0.234,Attrited Customer
710333883,48,M,3,Graduate,Married,$60K - $80K,Blue,37,5,2,2,8808.0,390,8418.0,0.628,1905,42,0.448,0.044,Attrited Customer
717278808,37,F,3,College,Married,Less than $40K,Blue,28,4,2,1,1788.0,0,1788.0,1.001,3511,56,0.931,0.0,Existing Customer
714449283,44,M,4,Uneducated,Unknown,$80K - $120K,Blue,36,1,3,1,25428.0,1528,23900.0,0.725,13360,97,0.796,0.06,Existing Customer
713249883,51,F,2,Uneducated,Married,$40K - $60K,Blue,36,6,3,3,3359.0,873,2486.0,0.785,4572,81,0.688,0.26,Existing Customer
778942233,60,F,0,Doctorate,Married,Less than $40K,Blue,45,5,2,4,1438.3,648,790.3,0.477,1267,27,1.077,0.451,Existing Customer
717656433,50,F,2,Graduate,Single,Less than $40K,Blue,40,1,2,2,2167.0,988,1179.0,0.619,7199,83,0.729,0.456,Existing Customer
720823458,59,F,2,Unknown,Married,Less than $40K,Blue,46,2,6,2,5218.0,1907,3311.0,0.797,4658,85,0.889,0.365,Existing Customer
821771508,32,M,0,High School,Married,$40K - $60K,Blue,28,5,1,2,3172.0,2055,1117.0,0.663,1939,36,0.636,0.648,Existing Customer
720294258,40,F,4,Graduate,Single,Less than $40K,Blue,30,4,2,2,2558.0,0,2558.0,0.728,4635,82,0.64,0.0,Existing Customer
806165208,47,M,1,Doctorate,Divorced,$60K - $80K,Blue,42,5,2,0,20979.0,1800,19179.0,0.906,1178,27,0.929,0.086,Existing Customer
711149133,30,F,1,Graduate,Married,Unknown,Blue,18,4,1,4,4377.0,2517,1860.0,0.941,8759,74,0.609,0.575,Attrited Customer
789322833,48,F,5,High School,Married,Less than $40K,Blue,38,1,3,3,8025.0,0,8025.0,0.654,673,18,0.8,0.0,Attrited Customer
720027258,53,F,2,High School,Single,Less than $40K,Blue,40,3,1,3,1438.3,0,1438.3,1.052,4978,73,0.921,0.0,Existing Customer
789611283,44,M,4,Graduate,Married,$40K - $60K,Blue,38,5,2,3,5452.0,2091,3361.0,0.813,1347,30,0.5,0.384,Existing Customer
717229158,36,F,4,Graduate,Married,$40K - $60K,Blue,36,6,3,3,1628.0,969,659.0,0.999,1893,15,2.75,0.595,Existing Customer
811912608,52,F,3,Graduate,Married,$40K - $60K,Blue,47,3,2,0,2741.0,1639,1102.0,0.644,5077,87,0.74,0.598,Existing Customer
787261008,43,M,1,Post-Graduate,Unknown,$60K - $80K,Blue,37,4,3,4,4112.0,1128,2984.0,0.587,4446,75,0.667,0.274,Existing Customer
716838633,46,M,4,High School,Single,$60K - $80K,Blue,36,4,5,0,13407.0,1341,12066.0,0.928,4869,84,0.615,0.1,Existing Customer
772095858,38,F,2,Graduate,Single,Unknown,Blue,27,4,2,3,13429.0,1246,12183.0,1.055,3929,66,0.737,0.093,Existing Customer
715601808,50,M,3,Graduate,Married,$120K +,Blue,41,4,2,3,34516.0,2253,32263.0,1.032,16692,131,0.795,0.065,Existing Customer
711992133,53,F,1,Uneducated,Married,Less than $40K,Blue,41,4,2,2,2596.0,868,1728.0,0.743,4801,72,0.714,0.334,Existing Customer
711614658,37,F,2,Uneducated,Single,Less than $40K,Blue,30,6,3,3,2258.0,1338,920.0,0.86,2511,55,0.774,0.593,Existing Customer
817951083,58,F,1,Unknown,Married,$40K - $60K,Silver,53,1,3,3,15928.0,1527,14401.0,0.838,14678,125,0.712,0.096,Existing Customer
717966933,45,F,5,Uneducated,Married,Unknown,Blue,37,3,1,1,2467.0,1446,1021.0,0.73,5024,81,0.62,0.586,Existing Customer
718110858,42,M,4,Unknown,Married,$40K - $60K,Blue,36,2,3,5,1606.0,0,1606.0,0.87,2628,41,0.64,0.0,Attrited Customer
714157908,57,F,0,Unknown,Married,Less than $40K,Blue,42,5,1,4,2376.0,1515,861.0,0.72,3795,71,0.614,0.638,Existing Customer
778912683,51,F,2,Graduate,Single,Unknown,Blue,32,3,3,1,8365.0,1504,6861.0,0.679,4778,88,0.956,0.18,Existing Customer
712111608,59,F,2,Post-Graduate,Single,Less than $40K,Blue,54,1,1,3,1438.3,0,1438.3,0.61,4919,72,0.756,0.0,Existing Customer
721124658,40,M,3,Uneducated,Single,$80K - $120K,Blue,27,4,2,3,3427.0,0,3427.0,0.5,2625,63,0.5,0.0,Attrited Customer
719469333,33,F,1,High School,Single,Less than $40K,Blue,25,6,3,4,6193.0,695,5498.0,0.632,2456,69,0.725,0.112,Existing Customer
773332908,48,M,4,High School,Unknown,$60K - $80K,Blue,30,3,3,2,14670.0,1900,12770.0,0.806,4221,83,0.766,0.13,Existing Customer
712578933,35,F,5,High School,Married,$40K - $60K,Blue,25,3,2,6,1438.3,0,1438.3,0.763,2500,44,0.517,0.0,Attrited Customer
710462433,45,M,4,Graduate,Single,$60K - $80K,Blue,30,6,2,2,17625.0,894,16731.0,1.285,1773,39,1.053,0.051,Existing Customer
711453783,41,F,3,Unknown,Single,Less than $40K,Blue,29,4,2,3,1966.0,1452,514.0,0.621,4666,74,0.682,0.739,Existing Customer
711455133,55,M,3,College,Single,$120K +,Blue,36,5,3,3,12948.0,1839,11109.0,1.113,2481,42,0.68,0.142,Existing Customer
715401633,43,F,3,Graduate,Single,Less than $40K,Blue,35,3,1,2,4469.0,2002,2467.0,0.669,2111,38,0.462,0.448,Existing Customer
710567508,53,M,3,High School,Married,$80K - $120K,Blue,44,4,2,3,23462.0,2202,21260.0,0.571,1387,33,0.65,0.094,Existing Customer
714523383,43,F,3,Graduate,Single,$40K - $60K,Blue,33,3,2,2,2900.0,2122,778.0,0.631,4656,59,1.458,0.732,Existing Customer
716698608,51,M,2,Unknown,Single,$80K - $120K,Blue,39,2,1,1,8924.0,0,8924.0,0.46,4441,87,0.673,0.0,Existing Customer
712572858,38,M,3,High School,Single,$80K - $120K,Blue,29,2,1,3,3413.0,1801,1612.0,0.88,3831,45,0.667,0.528,Existing Customer
719163108,44,M,3,Graduate,Married,$120K +,Blue,31,2,2,3,3977.0,1325,2652.0,0.769,4076,62,0.632,0.333,Existing Customer
714042108,59,M,0,Uneducated,Single,$40K - $60K,Blue,36,3,2,2,11000.0,1013,9987.0,0.697,7302,86,0.654,0.092,Existing Customer
711445233,42,F,5,Uneducated,Single,Less than $40K,Blue,36,6,3,1,1438.3,0,1438.3,0.813,4653,78,0.95,0.0,Existing Customer
773185833,49,M,3,High School,Married,$60K - $80K,Gold,42,3,1,4,34516.0,0,34516.0,0.838,15095,102,0.759,0.0,Existing Customer
717471933,45,M,2,Unknown,Married,$40K - $60K,Blue,27,2,2,3,5800.0,1434,4366.0,0.715,8202,89,0.679,0.247,Existing Customer
712265508,32,M,0,Post-Graduate,Single,$40K - $60K,Blue,14,1,1,3,4015.0,0,4015.0,1.045,8363,65,0.806,0.0,Attrited Customer
711365133,43,M,1,Unknown,Single,$60K - $80K,Blue,31,4,3,1,2283.0,1470,813.0,0.935,5100,76,0.689,0.644,Existing Customer
823840458,47,F,1,High School,Married,Unknown,Blue,43,4,2,2,1828.0,1517,311.0,0.661,4542,82,0.577,0.83,Existing Customer
720788883,58,F,0,Uneducated,Unknown,Unknown,Blue,36,1,2,3,3736.0,2209,1527.0,0.98,15886,118,0.662,0.591,Existing Customer
720105933,48,M,3,Uneducated,Divorced,$40K - $60K,Blue,35,3,5,3,11427.0,2307,9120.0,0.848,15243,107,0.754,0.202,Existing Customer
779310033,42,F,4,Doctorate,Married,Less than $40K,Blue,24,3,2,3,4304.0,0,4304.0,0.183,1788,36,0.091,0.0,Attrited Customer
781923483,53,F,1,College,Married,$40K - $60K,Blue,47,3,3,4,2459.0,1733,726.0,1.216,2309,62,0.632,0.705,Existing Customer
708859158,47,F,4,Graduate,Single,$40K - $60K,Blue,37,4,1,1,1438.3,703,735.3,0.865,4341,80,0.951,0.489,Existing Customer
819714408,44,F,2,Graduate,Married,Unknown,Blue,39,6,3,3,5666.0,2386,3280.0,0.564,1981,42,1.0,0.421,Attrited Customer
719035758,53,F,3,Uneducated,Divorced,Less than $40K,Blue,43,5,1,2,2383.0,1516,867.0,0.857,4917,78,0.95,0.636,Existing Customer
714084483,49,F,3,Uneducated,Single,Unknown,Blue,36,4,2,3,3855.0,211,3644.0,0.485,1724,34,0.308,0.055,Attrited Customer
718086783,50,M,5,Uneducated,Married,$120K +,Blue,36,2,2,1,13478.0,0,13478.0,0.929,4738,56,0.867,0.0,Existing Customer
765847383,50,M,1,Graduate,Married,$120K +,Blue,43,4,5,3,20958.0,0,20958.0,0.769,4425,78,0.696,0.0,Existing Customer
719942883,54,M,5,Graduate,Married,$60K - $80K,Blue,38,3,3,3,2290.0,1434,856.0,0.923,1119,18,3.5,0.626,Existing Customer
790145733,40,M,3,College,Single,$80K - $120K,Silver,33,1,3,4,34516.0,0,34516.0,0.927,1112,26,0.368,0.0,Attrited Customer
714735033,45,F,5,Doctorate,Married,Less than $40K,Blue,34,4,2,2,1438.3,491,947.3,0.708,4376,84,0.787,0.341,Existing Customer
710308983,50,F,3,Graduate,Unknown,Less than $40K,Blue,39,1,1,3,3287.0,2517,770.0,0.586,4148,83,0.66,0.766,Existing Customer
708992733,50,F,0,High School,Married,Less than $40K,Blue,36,4,3,2,1513.0,0,1513.0,0.854,4759,98,0.719,0.0,Existing Customer
819628158,42,M,3,Graduate,Single,$60K - $80K,Blue,37,2,3,1,17887.0,1821,16066.0,0.687,14544,116,1.148,0.102,Existing Customer
720411183,34,F,1,High School,Single,Unknown,Blue,22,6,1,0,10253.0,1857,8396.0,1.193,3042,66,0.941,0.181,Existing Customer
710795883,33,F,3,Uneducated,Married,Less than $40K,Blue,16,6,1,4,2042.0,1864,178.0,1.318,2758,50,0.852,0.913,Existing Customer
716864733,47,M,3,College,Married,$120K +,Silver,27,6,3,3,34516.0,2315,32201.0,0.599,1805,46,0.704,0.067,Existing Customer
711150333,40,F,3,Graduate,Single,Less than $40K,Blue,31,5,3,2,2391.0,0,2391.0,0.669,2857,40,0.6,0.0,Attrited Customer
719745558,52,M,3,Graduate,Single,$60K - $80K,Blue,36,4,2,2,9137.0,1729,7408.0,0.974,4626,77,0.75,0.189,Existing Customer
717237708,54,M,2,Post-Graduate,Single,$60K - $80K,Blue,38,3,3,5,14265.0,1878,12387.0,0.847,3982,58,0.871,0.132,Existing Customer
716891583,41,F,3,High School,Unknown,Less than $40K,Blue,36,5,2,0,1867.0,970,897.0,0.828,4537,60,1.0,0.52,Existing Customer
823519458,44,F,3,Graduate,Married,Less than $40K,Blue,40,1,1,3,6441.0,2151,4290.0,0.64,7123,94,0.492,0.334,Existing Customer
789209283,48,F,3,High School,Single,Less than $40K,Blue,37,5,3,0,4361.0,806,3555.0,0.627,4518,84,0.75,0.185,Existing Customer
803355408,50,M,2,Unknown,Married,$60K - $80K,Blue,44,5,3,1,2205.0,1659,546.0,0.891,4813,77,0.674,0.752,Existing Customer
719547033,40,M,4,Unknown,Married,$80K - $120K,Blue,31,1,3,6,23502.0,0,23502.0,0.839,7957,60,0.875,0.0,Attrited Customer
710303208,52,F,1,High School,Single,Less than $40K,Blue,40,2,1,1,4119.0,2517,1602.0,0.754,15215,121,0.862,0.611,Existing Customer
714912408,45,M,2,Uneducated,Married,$80K - $120K,Blue,37,3,1,1,32275.0,1845,30430.0,0.841,14917,88,0.796,0.057,Existing Customer
721508283,47,F,1,Graduate,Married,Less than $40K,Blue,36,4,2,1,8322.0,0,8322.0,0.86,3700,62,1.0,0.0,Existing Customer
713605908,49,M,3,Graduate,Married,$120K +,Blue,37,1,1,1,34516.0,1316,33200.0,0.569,3863,69,0.643,0.038,Existing Customer
714986583,55,F,4,Uneducated,Single,Less than $40K,Blue,46,3,2,2,4978.0,923,4055.0,0.883,5025,62,0.879,0.185,Existing Customer
